order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD2018OCT_7783,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2018-05-08 08:12:17,90.0,11.72
ORD2018OCT_4119,1,1507ad794e23a98d2e7097f799a890ca,e48cc16ab70bfa09e1401740dce0b3d7,2017-08-06 21:05:21,7.99,16.11
ORD2018OCT_3623,1,47bc2406d0edb0a2ac3cee99de9eec1b,4a3ca9315b744ce9f8e9374361493884,2018-01-26 21:55:30,89.9,17.88
ORD2018OCT_533,1,fe34a95208c5b3b69d91552aecf1bd71,718539d38d07dd351c76db862760e2e2,2018-03-02 17:28:45,25.9,9.34
ORD2018OCT_3547,1,e64e3a0324fbd67bd7a686ffbd144c07,ea8482cd71df3c1969d7b9473ff13abc,2018-02-15 10:26:37,27.99,7.78
ORD2018OCT_7948,1,17619e7c2727f3ee8c7877eea79ce30a,7142540dd4c91e2237acb7e911c4eba2,2017-03-20 09:22:56,139.9,14.75
ORD2018OCT_6945,1,fc5c33cddd49638580cfe9fec90aa943,a425f92c199eb576938df686728acd20,2017-12-14 16:48:39,85.0,15.34
ORD2018OCT_8193,1,b66270a5d5b3a8585f8314b2f14420fb,9b013e03b2ab786505a1d3b5c0756754,2017-10-25 19:49:11,48.89,8.27
ORD2018OCT_3282,1,531875d56f35380c3a6c52d9c3b005f6,4bcec44888b30ba9001234c534716d3f,2018-01-11 12:07:30,40.0,15.1
ORD2018OCT_8141,1,fbce4c4cb307679d89a3bf3d3bb353b9,c33847515fa6305ce6feb1e818569f13,2018-07-12 03:11:17,149.0,44.84
ORD2018OCT_744,2,3b10cf7d1e08c598428ad6eb7c59d09c,8a432f4e5b471f8da497d7dc517666e2,2018-08-24 09:55:11,89.0,23.42
ORD2018OCT_7126,1,c45f017c36f9112a8bb4f170edfb1870,dbc22125167c298ef99da25668e1011f,2017-07-12 16:50:29,102.9,17.97
ORD2018OCT_9014,2,ea1d9847778160f2d0c74950812fd8d0,05d2173d43ea568aa0540eba70d2ca76,2018-01-24 20:14:08,87.26,15.32
ORD2018OCT_8666,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-07-24 06:35:15,39.9,17.63
ORD2018OCT_5123,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2017-08-09 23:05:24,69.9,16.74
ORD2018OCT_7261,1,4fd6ec612afa6f67b850b157f00a3368,955fee9216a65b617aa5c0531780ce60,2018-04-26 12:31:56,22.99,8.29
ORD2018OCT_8490,1,586328f570ac0b651d452f1227db4d1c,522620dcb18a6b31cd7bdf73665113a9,2017-11-16 09:15:31,79.0,15.3
ORD2018OCT_8134,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-12-13 15:06:07,59.0,17.66
ORD2018OCT_555,1,813329d52f377306fa1614ca9a962cd5,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-05-05 19:55:08,29.99,16.05
ORD2018OCT_8464,1,2827ebfb043a328a13a06ca9165cad0a,1900267e848ceeba8fa32d80c1a5f5a8,2018-01-10 03:31:50,69.0,13.5
ORD2018OCT_9164,1,9ddd762ee8a13576a809dc66f22aa2b5,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-20 16:55:33,199.9,21.89
ORD2018OCT_5405,1,9689b050651107828cab68a05c1996d5,6fc26fe110feebd80a433e1f012a84f9,2018-02-09 00:30:36,59.0,12.75
ORD2018OCT_3249,1,42a2c92a0979a949ca4ea89ec5c7b934,813348c996469b40f2e028d5429d3495,2017-11-07 12:31:40,58.9,17.12
ORD2018OCT_6847,2,a39cc58c1b5926b6f9f378daa89f1315,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-10 01:04:26,150.0,40.04
ORD2018OCT_6917,1,263849cef3655e2a54a6f55d4ccad401,6560211a19b47992c3666cc44a7e94c0,2018-02-08 03:50:21,72.0,17.78
ORD2018OCT_9061,1,6a09d996beaebffe169f70c614ac2485,fcb5ace8bcc92f75707dc0f01a27d269,2018-01-30 22:52:48,68.0,14.23
ORD2018OCT_7552,1,4a3b0111d9c112251e4732b44d1d118b,3a734b715d333a2588a3d54a0c9b8746,2017-09-05 16:55:16,110.0,14.52
ORD2018OCT_662,1,58e14150c9316b8f981742498dd97606,5debea795b07621e1f90532e18f96145,2018-04-09 05:48:51,74.9,14.6
ORD2018OCT_5785,1,dbb67791e405873b259e4656bf971246,e9bc59e7b60fc3063eb2290deda4cced,2018-08-08 22:15:19,61.4,22.36
ORD2018OCT_1507,1,82c3ea364e5480f335f6743ee725a921,70a12e78e608ac31179aea7f8422044b,2018-03-27 11:10:34,49.0,37.04
ORD2018OCT_2378,1,92d2d88b37a70060bd536b8790d9edaa,59b22a78efb79a4797979612b885db36,2018-05-21 03:15:12,199.0,42.15
ORD2018OCT_4673,2,49d05515656ae5bacab920395f834244,9c0e69c7bf2619675bbadf47b43f655a,2017-06-01 16:02:51,217.9,17.24
ORD2018OCT_8564,3,2584d5fa1ac792c8c26168eca51bb4d0,213b25e6f54661939f11710a6fddb871,2018-03-29 11:32:04,129.95,59.76
ORD2018OCT_4335,1,e2652b87f51c488f334f7f4f0b2ca935,f7ccf836d21b2fb1de37564105216cc1,2018-02-22 18:46:31,29.9,15.1
ORD2018OCT_6410,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-01 20:43:43,28.9,14.5
ORD2018OCT_3390,1,cdd0b7472213e44df3b48e96f8deee74,86ccac0b835037332a596a33b6949ee1,2017-05-30 11:35:23,54.99,15.13
ORD2018OCT_3657,1,ab9cf155f8280c3739b09fe341a185e8,92eb0f42c21942b6552362b9b114707d,2017-05-12 10:15:07,13.98,15.79
ORD2018OCT_6451,2,1c42a107473d6b20db8ac7772b870e33,1900267e848ceeba8fa32d80c1a5f5a8,2018-05-29 14:14:23,78.99,26.63
ORD2018OCT_108,1,371fa349d92646bbeea5873df0bcdc5a,4830e40640734fc1c52cd21127c341d4,2018-02-14 20:32:16,39.0,15.11
ORD2018OCT_1448,1,083ffd30820b592e294de7ed668ff975,f8db351d8c4c4c22c6835c19a46f01b0,2017-09-28 13:15:18,49.9,15.1
ORD2018OCT_5370,1,6e6cc4bc64ffea91782dbc0cc7c325d9,b561927807645834b59ef0d16ba55a24,2018-08-13 10:44:36,29.0,18.3
ORD2018OCT_41,1,0f3de29f8370072525a20385ebbe889a,fa1c13f2614d7b5c4749cbc52fecda94,2017-10-24 14:14:21,669.9,16.19
ORD2018OCT_1310,1,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,2017-11-03 13:48:15,184.99,13.63
ORD2018OCT_445,1,6bdaa623c65ac1bc506629741929963e,8ff1a9df749e454105c55cda13e79143,2017-11-17 13:06:41,99.9,16.33
ORD2018OCT_9333,1,8e4b7c036587bfb512f6766ea6281b03,a3e9a2c700480d9bb01fba070ba80a0e,2018-06-12 11:11:17,85.0,14.68
ORD2018OCT_6419,2,2136c70bbe723d338fab53da3c03e6dc,6560211a19b47992c3666cc44a7e94c0,2017-11-28 02:36:33,29.0,15.1
ORD2018OCT_5353,1,0f0143975760d1205a4285a4e2a1bdea,1835b56ce799e6a4dc4eddc053f04066,2018-02-19 22:07:42,88.9,12.96
ORD2018OCT_1437,1,711ffb7574aa22c89aa744dd74fefd5c,d50d79cb34e38265a8649c383dcffd48,2017-04-05 15:50:17,664.9,24.73
ORD2018OCT_5935,1,8729e9bc4b7f0422448d80ed35ae329d,2e1a7d075abe038c1b2743005fe42ff1,2017-12-07 02:38:32,67.9,17.73
ORD2018OCT_3603,1,be59d6c35e43e4bae41772d4b87136a4,4a3ca9315b744ce9f8e9374361493884,2018-03-01 19:55:46,135.0,18.2
ORD2018OCT_9705,1,7f4e034245e45549110139d1de248f83,4b9750c8ad28220fe6702d4ecb7c898f,2018-04-13 20:30:05,48.9,9.44
ORD2018OCT_9563,1,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017-12-19 03:30:39,56.99,15.15
ORD2018OCT_4815,1,7b44e5ea770ef06810f5df89006cc8b2,c003204e1ab016dfa150abc119207b24,2018-07-02 05:15:17,89.9,13.93
ORD2018OCT_1494,1,4e5dc46fe4e31dd605f374ee43f0268e,de0c78824586e9a5f5f04fd84e25df39,2018-05-24 00:55:34,103.0,8.49
ORD2018OCT_9808,1,537f8133bb109ca8ae9c6f48370af9ec,955fee9216a65b617aa5c0531780ce60,2018-08-24 11:05:23,60.0,19.61
ORD2018OCT_8459,1,b83738ac1903f7c8f0ed378cb085909c,c003204e1ab016dfa150abc119207b24,2018-03-08 15:35:28,139.9,22.61
ORD2018OCT_8210,1,f0059d6f29674e2ee22b3d3b4dc560f9,77530e9772f57a62c906e1c21538ab82,2018-03-15 10:30:46,299.0,25.74
ORD2018OCT_9236,1,216bb0e0cd43ffd832e0973d35e0377e,955fee9216a65b617aa5c0531780ce60,2018-06-25 08:58:33,46.0,18.42
ORD2018OCT_8636,1,8a330ba3cd34d650c45bce0fc21771ac,46dc3b2cc0980fb8ec44634e21d2718e,2017-01-13 17:50:06,349.99,17.66
ORD2018OCT_6972,1,c695342500b74ff952db47b541726de1,1eade46fba20122dc4aefb379f8c636b,2018-04-12 18:29:20,13.99,7.39
ORD2018OCT_8440,1,8eaa9bab89d7c3af6b8d4c7156573e79,b7d5b4b87af9d42b601865d3f3810bff,2017-05-12 19:05:09,350.0,20.69
ORD2018OCT_5304,1,dbaeb92cf0908499e8a6f00a9964a6a6,f8db351d8c4c4c22c6835c19a46f01b0,2018-08-23 14:51:56,19.9,12.8
ORD2018OCT_6521,1,59d9245beb10febb688aa778cecf1bc7,93dc87703c046b603023e75222018b45,2018-08-06 08:10:14,179.0,23.18
ORD2018OCT_9352,1,278cade00c52e9e5c49c7c32c68872cd,18a349e75d307f4b4cc646a691ed4216,2018-08-29 03:55:19,28.99,8.36
ORD2018OCT_1512,4,f3e5c2a78b72fdc48a7c2559ff7dbbd5,65a7c0788e4d632ccb5e1b594b87f0bb,2018-01-03 14:58:24,19.9,13.37
ORD2018OCT_5591,1,4bf9cbdc54a2b6e26a7c00aead4fe01b,bba3293d6f5d5af2f415e004e8b93ae3,2017-10-20 10:27:12,819.0,20.49
ORD2018OCT_982,1,2582fbe637afdcd03817b1b16b78fd60,7142540dd4c91e2237acb7e911c4eba2,2018-07-26 10:55:19,59.9,43.22
ORD2018OCT_1932,1,d4f91ac96799dc3d9221293e29892e30,afa6714acee029b2dfdf357e5579cc03,2017-06-13 02:42:32,139.99,27.52
ORD2018OCT_9609,1,d8bbf40bf0360a6149a9ae34eb0ac7e1,113e3a788b935f48aad63e1c41dac1bd,2018-01-09 07:55:28,25.0,11.85
ORD2018OCT_517,1,98e91d0f32954dcd8505875bb2b42cdb,01cf7e3d21494c41fb86034f2e714fa1,2017-04-12 21:25:15,59.9,11.81
ORD2018OCT_4306,1,05696da7eee323669666f62228d00f78,cca3071e3e9bb7d12640c9fbe2301306,2017-10-20 13:07:34,241.89,32.72
ORD2018OCT_5634,2,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-03-29 02:27:58,47.65,7.39
ORD2018OCT_2348,4,39a0578866cba21bcead91f5221af2a8,827f8f69dfa529c561901c4f2e0f332f,2017-08-25 16:26:18,27.9,12.47
ORD2018OCT_8950,1,05b0567fb831a93123b9d6866b022490,9d4db00d65d7760644ac0c14edb5fd86,2018-03-29 11:30:39,299.9,13.19
ORD2018OCT_2022,1,f95d9369ebf76f811194c72bd22ff244,c31eff8334d6b3047ed34bebd4d62c36,2018-04-15 23:10:29,169.0,12.52
ORD2018OCT_4437,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017-12-29 12:30:52,177.99,45.1
ORD2018OCT_6422,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-01-10 04:16:43,75.0,13.08
ORD2018OCT_2604,1,58816ce2ec224ea03aff8abe045f8407,955fee9216a65b617aa5c0531780ce60,2018-07-31 22:10:16,99.0,39.99
ORD2018OCT_7624,1,5526b1ae9ab2688cf600783cece249df,0b90b6df587eb83608a64ea8b390cf07,2018-04-16 00:15:43,98.44,13.81
ORD2018OCT_5241,1,b2e7c39bb137bb4b3651862c6b611468,897060da8b9a21f655304d50fd935913,2017-08-10 11:03:39,49.9,11.85
ORD2018OCT_6774,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-03-15 16:10:06,49.0,18.23
ORD2018OCT_3349,1,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-08-31 02:50:34,44.9,7.78
ORD2018OCT_6131,1,72d3bf1d3a790f8874096fcf860e3eff,0bae85eb84b9fb3bd773911e89288d54,2018-04-02 04:10:23,42.49,52.48
ORD2018OCT_4515,1,b192be433004cc1f10b467c0e9ea309b,de722cd6dad950a92b7d4f82673f8833,2018-08-02 11:44:30,179.9,25.61
ORD2018OCT_8754,1,0fa476a9aacb3891e183154dc8d3ddbd,070d165398b553f3b4b851c216b8a358,2018-06-18 10:21:28,39.99,15.38
ORD2018OCT_7376,1,9565229244e9341fb8c8069879cf73cd,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-08 14:31:31,149.9,18.3
ORD2018OCT_4682,2,6002665d65ee348dcd357c7bb2f080bd,f45122a9ab94eb4f3f8953578bc0c560,2018-02-05 16:12:52,59.99,15.26
ORD2018OCT_2030,1,5aad359a63cbb4fc35ead44346a3eeb4,d20b021d3efdf267a402c402a48ea64b,2018-02-20 11:31:11,10.99,15.1
ORD2018OCT_6551,1,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,2017-11-09 15:55:21,45.9,9.34
ORD2018OCT_9188,1,a02d0123079f4ae96001ba2010d1a2df,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-29 18:05:21,250.0,37.77
ORD2018OCT_3215,1,62744bf012b60074e5fa0fcd657cbd34,30a2f535bb48308f991d0b9ad4a8c4bb,2017-02-08 15:05:16,69.9,11.1
ORD2018OCT_9667,1,01c9a70868bec5b748c67fcc26ce5895,3c4e0452bff7a2a788179488d3d77032,2017-12-25 23:11:42,99.9,15.46
ORD2018OCT_8410,1,d04e48982547095af81c231c3d581cb6,d921b68bf747894be13a97ae52b0f386,2018-06-07 20:55:41,245.0,19.59
ORD2018OCT_9446,3,429e7401fafb76436f15e86498bd7364,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-09 08:31:24,199.9,27.48
ORD2018OCT_4821,1,f75eb66dc82bccecabd706bd441cfd3a,6cd68b3ed6d59aaa9fece558ad360c0a,2017-02-07 22:33:38,109.9,14.94
ORD2018OCT_6438,1,49d89239eb92d383e390b38b9bb792c6,3d621842b2ed28e2b474132480edac3c,2017-12-07 04:39:03,14.99,7.78
ORD2018OCT_2001,1,4473a7a8a08e406e2df4a7200c8a0b5a,ececbfcff9804a2d6b40f589df8eef2b,2018-05-17 04:30:40,85.5,13.04
ORD2018OCT_9398,1,8ec82b20020236063c807e2b9fa43bff,05d2173d43ea568aa0540eba70d2ca76,2018-02-22 07:07:03,51.2,34.16
ORD2018OCT_5671,2,ea0eb807554abd8349bc5a9f20df8043,5debea795b07621e1f90532e18f96145,2017-11-17 13:27:37,68.9,16.24
ORD2018OCT_917,2,fa05881d3eb7ffec2322b507ed3ccc6b,87142160b41353c4e5fca2360caf6f92,2018-03-01 02:55:41,19.9,31.02
ORD2018OCT_4370,1,0e8df33c96f1c03405f222785b9d753e,a3e9a2c700480d9bb01fba070ba80a0e,2018-08-07 04:05:27,109.0,22.58
ORD2018OCT_7064,1,f3466e14c29ba0ba18ff6362c94ecdfa,7e93a43ef30c4f03f38b393420bc753a,2017-10-17 21:49:37,899.0,21.05
ORD2018OCT_23,1,ca5c923962558430573f83661dbe36d6,66922902710d126a0e7d26b0e3805106,2018-08-17 03:15:36,105.0,27.69
ORD2018OCT_5601,1,0cb3a271c0da633b811ac57f0c63d48d,98dac6635aee4995d501a3972e047414,2017-05-25 21:25:14,124.2,8.12
ORD2018OCT_2831,1,202bd859659a841de892b00c341300ff,6560211a19b47992c3666cc44a7e94c0,2017-08-09 08:30:20,35.0,7.78
ORD2018OCT_8264,1,b3527dfb6edff14e475198b5c8bdf85e,5160d23075764e18e07c1f4a87fad743,2017-10-31 12:28:13,75.0,7.78
ORD2018OCT_4513,1,6a29caa68d4bc5536b4447c25de4c937,16090f2ca825584b5a147ab24aa30c86,2018-04-02 04:08:34,51.49,18.24
ORD2018OCT_4186,1,95ed9ac528aa2547407e6dff356c12ba,54965bbe3e4f07ae045b90b0b8541f52,2018-07-09 17:35:12,79.9,26.86
ORD2018OCT_8028,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-02 08:50:08,170.0,10.32
ORD2018OCT_9919,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2018-04-09 10:09:40,13.65,18.23
ORD2018OCT_7938,2,d84339772d824505b7f19e647f373ec3,b2479f944e1b90cf8a5de1bbfde284d6,2018-05-09 06:31:19,10.99,37.04
ORD2018OCT_1829,1,b94d4eb757243e4bb42453bd0be1958d,312ba1d77e9c332ef21f9598b7f64cd7,2018-06-29 18:21:04,117.0,21.26
ORD2018OCT_5019,1,980036ff323e235a27b7999d343a8990,e883aa812c37a7413226856f4579fe91,2018-04-03 16:47:58,69.9,8.29
ORD2018OCT_5312,1,ee943329330e459c7ef1508e2d308412,8ff1a9df749e454105c55cda13e79143,2018-03-26 15:49:43,119.9,17.75
ORD2018OCT_9061,1,a53d9459ab35c28053d6b7732fb8ca07,7d76b645482be4a332374e8223836592,2017-09-08 14:50:11,24.9,15.1
ORD2018OCT_6633,1,0654d3c1e3efc7e7cd9dbde9cb743df2,f918546be4bec7104d117789ba758b2b,2018-05-16 13:54:54,55.0,8.88
ORD2018OCT_6264,2,216bb0e0cd43ffd832e0973d35e0377e,955fee9216a65b617aa5c0531780ce60,2018-06-15 08:14:28,46.0,7.39
ORD2018OCT_7689,1,6d1a636d0dfad7437edea256c20c8c79,41b39e28db005d9731d9d485a83b4c38,2017-06-21 17:10:14,199.9,15.15
ORD2018OCT_7159,3,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2017-10-10 02:43:59,59.9,13.44
ORD2018OCT_4807,1,7037ab6505f028103214580cac828445,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-24 01:31:53,150.0,15.95
ORD2018OCT_7803,1,1a0971a6f39f04118207a7308d451e9d,3d871de0142ce09b7081e2b9d1733cb1,2017-11-26 22:28:20,189.0,29.72
ORD2018OCT_2168,1,fc86606232e0da421bf450a13068a4b4,86ccac0b835037332a596a33b6949ee1,2017-12-08 17:22:39,75.0,15.28
ORD2018OCT_9840,1,9da0bebb7f9168679e748abbfad05edd,d2374cbcbb3ca4ab1086534108cc3ab7,2017-07-19 21:25:12,28.9,16.11
ORD2018OCT_4954,1,c3e275e10cfd7f3b56f7f657699cfafe,da8622b14eb17ae2831f4ac5b9dab84a,2018-07-09 21:51:41,149.9,12.54
ORD2018OCT_2185,1,ee3d532c8a438679776d222e997606b3,f457c46070d02cadd8a68551231220dd,2018-02-22 06:55:43,100.0,12.83
ORD2018OCT_4579,1,9380b51efce9f9a6a52e1f2be1838d60,07017df32dc5f2f1d2801e579548d620,2018-08-06 06:35:18,149.0,23.76
ORD2018OCT_332,1,3a21e6f5a154a5b03b6edb8fc6b24c5d,bf3c6d2a28b2b5501e6c15448982dcc9,2017-09-08 11:50:23,49.9,15.1
ORD2018OCT_9766,1,1e297be46cfe3e932c4faf1c0ae329a2,a0415d9b25ede3c4b1e477e9916ffc03,2018-01-15 12:09:17,1105.0,34.27
ORD2018OCT_4273,1,9a7c6041fa9592d9d9ef6cfe62a71f8c,439a47cc365d6e3bd526812ea9de3c29,2018-06-20 18:58:12,127.5,11.91
ORD2018OCT_9711,1,8e14e42d480e0c520d2f8ee0e7d3249d,b98b715fe9e276204e2a3464f48cd796,2017-02-14 15:20:03,79.9,8.93
ORD2018OCT_9579,3,d315b738a6e96f4d9710af966cb7cd5b,f8db351d8c4c4c22c6835c19a46f01b0,2018-07-23 01:50:13,26.9,6.66
ORD2018OCT_7698,1,b7f1a22cf39550d036ddf4f9ee1295b5,8a432f4e5b471f8da497d7dc517666e2,2018-06-05 11:31:54,129.0,19.87
ORD2018OCT_9704,1,70501750103046be6103489889ccb96e,dfc5fb7259bb2b599ca565e6e9448f0f,2017-09-11 16:04:37,210.0,10.28
ORD2018OCT_4386,1,4e127b9ccb6eb1d65aee38a24803b2ab,c8b3445d737de6befde0c88ede534a5e,2017-11-28 02:58:37,29.99,9.34
ORD2018OCT_7583,1,5ad2c4859aad6ecebd816a300d34f326,12b9676b00f60f3b700e83af21824c0e,2017-06-26 18:45:12,199.0,20.63
ORD2018OCT_7839,1,63de2743d05ab59d85caa49e49459ac1,cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-09-21 01:10:12,19.9,16.79
ORD2018OCT_7564,1,8d15106f1709b2a5340c0141ec76144e,1771297ac436903d1dd6b0e9279aa505,2018-08-24 14:15:18,48.05,21.64
ORD2018OCT_8633,2,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-05-28 22:30:17,18.99,15.1
ORD2018OCT_3233,1,6461432b8ed2a147857b1405b71e4dc0,282f23a9769b2690c5dda22e316f9941,2018-04-12 03:10:24,89.36,15.51
ORD2018OCT_5192,2,35b1777d7b1b0e7839a9d0bd138f4c76,289cdb325fb7e7f891c38608bf9e0962,2018-08-08 14:10:12,45.4,13.66
ORD2018OCT_4979,2,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,2018-02-21 10:35:32,45.9,9.34
ORD2018OCT_4189,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-01-04 11:28:08,122.99,15.61
ORD2018OCT_5176,1,2ac6c3f94b62b0d60ac5b907bdb42cd4,e5a3438891c0bfdb9394643f95273d8e,2017-08-10 10:23:27,29.9,15.1
ORD2018OCT_1103,1,361d8cb449a8b6a7c58b4a0c8ef23888,cac4e0bc1a3269fa2b6ea5e763f6115b,2017-12-04 02:55:02,14.24,12.6
ORD2018OCT_6751,1,2ffdf10e724b958c0f7ea69e97d32f64,4869f7a5dfa277a7dca6462dcf3b52b2,2018-04-20 16:30:54,209.0,13.9
ORD2018OCT_3532,1,a4800b5d0f4850922208a6cefcffed51,218d46b86c1881d022bce9c68a7d4b15,2018-02-13 12:30:44,263.92,14.87
ORD2018OCT_6322,1,0cb255418b89587f063171ca707b85e7,1a932caad4f9d804097d7f8e615baed1,2018-05-22 19:54:26,16.5,18.28
ORD2018OCT_9658,1,22a4657fae391d977b8dfe09b590ee6c,7238a95bb63ef7e498389fb863b834a1,2018-07-10 08:32:17,89.0,23.42
ORD2018OCT_667,1,cffa43acc63e8225bb6889f3c3bd74e3,cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-11-28 12:07:40,35.79,25.63
ORD2018OCT_2736,1,095cb863f2b04911455ad33f5177062e,2059c39f76271d4ca3f15b5ffaccc8b8,2017-05-03 09:35:23,53.9,19.08
ORD2018OCT_3305,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,2018-05-03 10:30:38,1890.0,170.51
ORD2018OCT_5220,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-08-30 11:55:21,19.9,11.85
ORD2018OCT_3223,1,726b4e18f00255e2e63491bcba3f60b8,00ee68308b45bc5e2660cd833c3f81cc,2018-01-17 19:07:20,75.0,62.35
ORD2018OCT_4942,1,588ec31c89dea5de5dc87e15790df3f4,17ca9b9e9b9ef8fdb529001b49ebb50f,2018-03-08 02:10:13,59.97,16.67
ORD2018OCT_4946,4,67bd616e1ba0d3d3e8545f3113b0140d,e9779976487b77c6d4ac45f75ec7afe9,2018-03-30 07:47:22,16.49,7.87
ORD2018OCT_6969,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-04-09 22:15:14,59.9,17.16
ORD2018OCT_3820,1,0f63bdd7e201644735e2c9d8fca69554,080199a181c46c657dc5aa235411be3b,2017-12-20 22:51:00,120.49,14.59
ORD2018OCT_6789,1,e7248872169a7ab67e20c182aaf17976,f5a590cf36251cf1162ea35bef76fe84,2017-09-19 08:50:22,485.0,17.0
ORD2018OCT_6972,1,952e73f7e8bee61569a32b35c19bc981,7ad32824caee82087b3e2e5f33b1bf32,2018-07-05 15:50:03,50.0,13.93
ORD2018OCT_4449,1,3248ca0065f209c49450baf404c47795,ce248b21cb2adc36282ede306b7660e5,2018-02-15 14:31:46,189.9,16.08
ORD2018OCT_925,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-12-11 14:31:41,89.99,9.44
ORD2018OCT_2627,1,081cac4fc215928a462eb2c06a14dffe,a2deecd5398f5df4987110c80a1972a3,2018-04-19 14:51:58,29.0,18.23
ORD2018OCT_3307,1,900a1000340c354f62ee5f07f3a080ac,48162d548f5b1b11b9d29d1e01f75a61,2017-05-05 15:25:12,174.8,18.65
ORD2018OCT_9017,3,0b0172eb0fd18479d29c3bc122c058c2,5656537e588803a555b8eb41f07a944b,2018-01-04 02:33:42,24.89,17.63
ORD2018OCT_1814,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-05-25 08:30:48,42.99,7.27
ORD2018OCT_3175,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-09-03 03:10:20,66.99,23.19
ORD2018OCT_822,1,bcbd68571e8cf6d290a72a280b6b3b91,98dac6635aee4995d501a3972e047414,2018-06-11 22:35:21,11.58,7.39
ORD2018OCT_7739,2,6c55ba2343f9df32c7f88a468352ff22,6560211a19b47992c3666cc44a7e94c0,2017-11-23 02:29:10,29.0,15.79
ORD2018OCT_5930,1,b781cf30a200b5eff2787c2074d67045,7c67e1448b00f6e969d365cea6b010ab,2017-04-12 16:42:32,174.99,24.5
ORD2018OCT_156,1,b6d96e7683a87fc151ea589ce97a330d,2709af9587499e95e803a6498a5a56e9,2017-04-20 02:45:40,20.0,20.8
ORD2018OCT_1461,2,9ddd762ee8a13576a809dc66f22aa2b5,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-22 16:08:50,199.9,23.38
ORD2018OCT_8864,1,db6796aa712a2626572bb3d0b9a039cf,4a3ca9315b744ce9f8e9374361493884,2018-04-25 13:53:48,52.9,22.95
ORD2018OCT_7753,1,06601c3059e35a3bf65e72f2fd2ac626,6b90f847357d8981edd79a1eb1bf0acb,2018-08-28 20:55:21,109.9,16.96
ORD2018OCT_7159,2,199dfdf7a1862dbcd8ad039e48d58355,0bf0150d5b9d60d9cd2906003332f085,2017-09-27 03:40:07,95.9,20.16
ORD2018OCT_8233,1,6a3de1215846cd955a86490be42953d6,67883baaae6134ee81b271a542613728,2018-08-16 14:10:19,1623.9,30.56
ORD2018OCT_5785,1,e7f539de944d2d7d5c206cd730f606a4,8ca1551acf9832a4cf467bbbac15851f,2018-06-19 09:15:35,99.5,18.85
ORD2018OCT_8961,1,3db75f31b76375c502f64d550dcd1166,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-27 19:15:09,31.9,15.79
